,imdb_title_id,weighted_average_vote,total_votes
973,tt0021331,7.4,5834
974,tt0021335,5.6,202
975,tt0021345,5.5,181
976,tt0021365,5.1,101
977,tt0021371,6.4,238
978,tt0021374,5.9,409
979,tt0021376,5.5,245
980,tt0021377,6.2,475
981,tt0021381,6.3,534
982,tt0021382,6.2,182
983,tt0021394,6.2,142
984,tt0021400,6.0,146
985,tt0021401,5.3,142
986,tt0021406,7.0,656
987,tt0021408,6.0,334
988,tt0021409,7.1,1971
989,tt0021413,5.5,239
990,tt0021420,6.8,197
991,tt0021435,5.3,113
992,tt0021439,5.1,114
993,tt0021463,6.6,117
994,tt0021464,5.5,212
995,tt0021472,5.9,128
996,tt0021483,6.4,160
997,tt0021484,7.1,106
998,tt0021486,6.1,172
999,tt0021492,6.7,103
1000,tt0021493,5.7,254
1001,tt0021505,6.8,1056
1002,tt0021508,6.0,1036
1003,tt0021511,5.7,113
1004,tt0021525,5.5,117
1005,tt0021531,6.1,233
1006,tt0021533,5.6,688
1007,tt0021534,5.7,548
1008,tt0021542,7.4,1610
1009,tt0021549,6.3,941
1010,tt0021550,6.0,151
1011,tt0021551,6.5,349
1012,tt0021568,6.1,146
1013,tt0021571,7.3,4949
1014,tt0021577,7.3,12551
1015,tt0021580,6.0,269
1016,tt0021594,6.3,106
1017,tt0021595,6.0,223
1018,tt0021599,4.6,116
1019,tt0021606,6.2,120
1020,tt0021607,6.5,644
1021,tt0021615,5.8,186
1022,tt0021622,6.2,1493
1023,tt0021632,6.2,342
1024,tt0021633,6.5,1041
1025,tt0021635,6.5,1081
1026,tt0021636,6.3,988
1027,tt0021647,6.9,474
1028,tt0021649,6.1,372
1029,tt0021653,6.8,103
1030,tt0021654,6.7,591
1031,tt0021657,5.9,240
1032,tt0021659,5.7,107
1033,tt0021668,6.8,1301
1034,tt0021673,7.1,1561
1035,tt0021681,5.9,111
1036,tt0021684,5.8,222
1037,tt0021695,6.6,100
1038,tt0021697,5.9,251
1039,tt0021707,6.4,136
1040,tt0021725,6.6,187
1041,tt0021730,7.3,2741
1042,tt0021732,6.4,154
1043,tt0021733,6.7,474
1044,tt0021735,6.4,442
1045,tt0021739,7.6,3628
1046,tt0021743,4.4,109
1047,tt0021746,5.9,5304
1048,tt0021749,8.5,162668
1049,tt0021750,7.1,1330
1050,tt0021754,6.9,171
1051,tt0021756,6.0,219
1052,tt0021759,6.5,280
1053,tt0021761,6.1,416
1054,tt0021764,5.8,174
1055,tt0021768,6.4,225
1056,tt0021770,7.0,895
1057,tt0021772,5.6,149
1058,tt0021775,5.9,100
1059,tt0021778,6.2,805
1060,tt0021780,6.2,843
1061,tt0021785,6.1,366
1062,tt0021786,6.2,119
1063,tt0021793,5.9,188
1064,tt0021798,6.2,174
1065,tt0021799,6.3,542
1066,tt0021807,6.2,126
1067,tt0021814,7.5,45054
1068,tt0021815,7.2,3901
1069,tt0021818,7.3,1939
1070,tt0021820,5.7,216
1071,tt0021825,6.1,444
1072,tt0021826,6.0,136
1073,tt0021828,5.7,169
1074,tt0021829,6.0,149
1075,tt0021836,7.2,548
1076,tt0021840,6.0,131
1077,tt0021845,5.6,188
1078,tt0021847,6.4,111
1079,tt0021859,5.2,112
1080,tt0021861,5.7,520
1081,tt0021864,6.1,221
1082,tt0021865,5.9,396
1083,tt0021873,7.3,1758
1084,tt0021874,6.3,1263
1085,tt0021879,5.8,206
1086,tt0021884,7.8,63315
1087,tt0021885,6.7,2225
1088,tt0021889,5.4,298
1089,tt0021890,6.7,2348
1090,tt0021895,5.5,128
1091,tt0021900,5.1,129
1092,tt0021906,6.4,731
1093,tt0021910,7.0,545
1094,tt0021917,5.3,316
1095,tt0021919,5.9,162
1096,tt0021927,5.7,154
1097,tt0021928,6.2,118
1098,tt0021931,6.5,456
1099,tt0021932,6.7,237
1100,tt0021933,6.9,648
1101,tt0021952,5.9,168
1102,tt0021963,5.9,129
1103,tt0021966,5.5,195
1104,tt0021969,6.7,171
1105,tt0021973,5.8,143
1106,tt0021978,6.9,159
1107,tt0021985,7.8,1404
1108,tt0021986,5.4,212
1109,tt0021988,6.1,148
1110,tt0021992,6.1,832
1111,tt0022000,6.2,1336
1112,tt0022001,6.3,464
1113,tt0022002,6.1,213
1114,tt0022017,7.5,1213
1115,tt0022021,5.9,425
1116,tt0022026,5.0,296
1117,tt0022029,5.5,134
1118,tt0022034,7.0,461
1119,tt0022042,6.0,107
1120,tt0022043,6.0,130
1121,tt0022046,6.0,258
1122,tt0022048,6.4,348
1123,tt0022054,6.8,1212
1124,tt0022056,5.6,202
1125,tt0022059,5.4,576
1126,tt0022074,7.2,3148
1127,tt0022080,7.3,1804
1128,tt0022085,6.2,183
1129,tt0022086,6.3,343
1130,tt0022100,8.3,139271
1131,tt0022103,6.4,554
1132,tt0022105,6.5,163
1133,tt0022111,6.9,2692
1134,tt0022117,6.9,271
1135,tt0022119,6.1,682
1136,tt0022120,5.0,134
1137,tt0022121,6.5,163
1138,tt0022125,7.9,1938
1139,tt0022134,5.7,234
1140,tt0022135,5.7,144
1141,tt0022139,6.3,119
1142,tt0022149,6.3,554
1143,tt0022150,7.4,3140
1144,tt0022151,7.0,430
1145,tt0022153,7.2,1808
1146,tt0022158,7.5,11207
1147,tt0022172,5.4,322
1148,tt0022173,6.2,251
1149,tt0022177,5.6,159
1150,tt0022178,6.5,139
1151,tt0022180,5.6,206
1152,tt0022183,7.6,2432
1153,tt0022185,7.3,162
1154,tt0022191,5.7,361
1155,tt0022197,5.6,157
1156,tt0022198,5.3,412
1157,tt0022204,6.7,105
1158,tt0022208,7.1,3212
1159,tt0022214,6.8,104
1160,tt0022215,7.1,183
1161,tt0022223,6.1,330
1162,tt0022235,6.7,165
1163,tt0022236,6.5,1091
1164,tt0022243,5.1,596
1165,tt0022246,6.8,473
1166,tt0022251,7.0,2143
1167,tt0022254,6.1,754
1168,tt0022259,6.7,209
1169,tt0022261,5.9,126
1170,tt0022264,6.5,1264
1171,tt0022265,4.4,273
1172,tt0022268,6.9,2719
1173,tt0022273,6.4,235
1174,tt0022274,6.7,157
1175,tt0022276,6.9,1643
1176,tt0022279,6.8,1049
1177,tt0022285,6.5,191
1178,tt0022286,7.7,17299
1179,tt0022289,7.1,350
1180,tt0022290,6.4,171
1181,tt0022293,5.9,317
1182,tt0022296,5.7,123
1183,tt0022297,6.2,189
1184,tt0022303,6.4,239
1185,tt0022308,5.9,255
1186,tt0022317,4.6,146
1187,tt0022321,6.5,234
1188,tt0022326,5.9,150
1189,tt0022331,5.9,228
1190,tt0022335,7.0,1175
1191,tt0022339,7.0,191
1192,tt0022353,5.8,280
1193,tt0022357,6.3,740
1194,tt0022360,7.0,412
1195,tt0022373,6.0,316
1196,tt0022381,5.1,109
1197,tt0022382,5.7,420
1198,tt0022386,6.7,787
1199,tt0022391,5.0,136
1200,tt0022395,5.8,2809
1201,tt0022397,6.3,670
1202,tt0022403,6.8,1722
1203,tt0022404,6.5,344
1204,tt0022409,4.4,114
1205,tt0022412,6.0,165
1206,tt0022418,5.5,216
1207,tt0022425,6.1,295
1208,tt0022428,6.4,344
1209,tt0022430,6.3,551
1210,tt0022432,5.5,135
1211,tt0022433,6.6,102
1212,tt0022435,6.0,411
1213,tt0022436,7.6,1527
1214,tt0022437,6.0,175
1215,tt0022440,6.2,280
1216,tt0022444,6.2,198
1217,tt0022453,6.4,1074
1218,tt0022454,6.8,1741
1219,tt0022458,7.5,4879
1220,tt0022463,6.1,155
1221,tt0022469,6.6,654
1222,tt0022478,5.4,407
1223,tt0022481,5.7,116
1224,tt0022484,5.7,222
1225,tt0022485,7.2,1220
1226,tt0022489,6.5,1330
1227,tt0022495,6.2,868
1228,tt0022500,6.6,162
1229,tt0022501,5.8,248
1230,tt0022517,6.7,360
1231,tt0022523,6.0,216
1232,tt0022535,6.2,105
1233,tt0022537,6.0,140
1234,tt0022550,7.5,2406
1235,tt0022551,6.1,638
1236,tt0022572,6.2,120
1237,tt0022582,6.3,157
1238,tt0022599,7.5,4004
1239,tt0022613,6.7,263
1240,tt0022614,6.0,291
1241,tt0022615,6.4,378
1242,tt0022619,6.0,240
1243,tt0022626,7.4,1782
1244,tt0022628,6.4,964
1245,tt0022635,6.2,460
1246,tt0022639,6.9,946
1247,tt0022641,6.4,572
1248,tt0022644,6.3,131
1249,tt0022651,6.9,544
1250,tt0022660,6.8,1070
1251,tt0022663,6.2,222
1252,tt0022675,6.9,188
1253,tt0022676,6.1,533
1254,tt0022681,5.8,465
1255,tt0022682,5.6,228
1256,tt0022685,6.5,1454
1257,tt0022689,6.1,1068
1258,tt0022694,6.8,1117
1259,tt0022696,6.9,473
1260,tt0022698,7.1,4255
1261,tt0022699,5.7,200
1262,tt0022700,6.5,1114
1263,tt0022718,7.4,5046
1264,tt0022725,7.6,838
1265,tt0022731,5.6,224
1266,tt0022733,6.7,117
1267,tt0022735,6.8,1438
1268,tt0022737,7.0,677
1269,tt0022748,5.5,277
1270,tt0022751,6.1,332
1271,tt0022753,6.3,869
1272,tt0022755,6.1,411
1273,tt0022775,6.9,888
1274,tt0022778,6.3,237
1275,tt0022784,6.0,274
1276,tt0022787,7.7,1189
1277,tt0022788,5.4,272
1278,tt0022789,5.9,147
1279,tt0022792,6.2,1028
1280,tt0022796,6.5,557
1281,tt0022799,6.1,106
1282,tt0022802,7.0,1012
1283,tt0022814,6.4,452
1284,tt0022824,5.9,122
1285,tt0022827,6.4,2739
1286,tt0022834,6.8,1593
1287,tt0022835,7.6,12225
1288,tt0022854,7.0,891
1289,tt0022864,6.0,122
1290,tt0022867,6.7,2093
1291,tt0022869,6.3,201
1292,tt0022873,6.8,470
1293,tt0022876,6.5,271
1294,tt0022877,7.7,1486
1295,tt0022879,6.5,4957
1296,tt0022882,5.7,496
1297,tt0022888,6.3,101
1298,tt0022890,5.9,228
1299,tt0022897,6.5,506
1300,tt0022905,6.9,1283
1301,tt0022913,7.9,41173
1302,tt0022918,5.8,177
1303,tt0022924,6.0,153
1304,tt0022934,5.5,102
1305,tt0022938,6.1,235
1306,tt0022941,4.7,129
1307,tt0022958,7.4,16927
1308,tt0022961,6.1,357
1309,tt0022970,7.2,183
1310,tt0022971,6.3,481
1311,tt0022979,6.3,722
1312,tt0022981,5.6,559
1313,tt0022987,6.3,506
1314,tt0022990,6.8,570
1315,tt0022991,6.0,1051
1316,tt0023002,6.1,503
1317,tt0023007,6.6,438
1318,tt0023013,6.3,176
1319,tt0023027,7.6,11594
1320,tt0023028,6.6,893
1321,tt0023034,5.8,207
1322,tt0023038,5.4,493
1323,tt0023042,8.2,11390
1324,tt0023049,7.0,1566
1325,tt0023055,6.1,155
1326,tt0023066,6.1,152
1327,tt0023071,6.5,208
1328,tt0023074,7.3,1745
1329,tt0023088,6.3,474
1330,tt0023092,5.5,126
1331,tt0023101,6.6,805
1332,tt0023104,6.6,614
1333,tt0023108,6.3,223
1334,tt0023109,6.3,136
1335,tt0023110,6.2,291
1336,tt0023117,6.1,317
1337,tt0023119,6.2,119
1338,tt0023121,6.9,262
1339,tt0023125,6.6,704
1340,tt0023132,6.1,405
1341,tt0023139,6.4,355
1342,tt0023145,5.8,271
1343,tt0023151,6.5,621
1344,tt0023153,5.8,389
1345,tt0023157,6.4,381
1346,tt0023158,7.6,3497
1347,tt0023162,5.9,129
1348,tt0023169,6.2,281
1349,tt0023175,6.4,438
1350,tt0023180,6.5,561
1351,tt0023181,7.1,922
1352,tt0023187,6.5,155
1353,tt0023190,6.7,202
1354,tt0023194,6.3,2960
1355,tt0023196,6.6,3209
1356,tt0023198,6.9,469
1357,tt0023202,6.6,823
1358,tt0023208,6.3,104
1359,tt0023209,6.0,157
1360,tt0023213,6.8,825
1361,tt0023221,5.0,134
1362,tt0023225,6.9,1040
1363,tt0023228,6.2,124
1364,tt0023230,6.1,451
1365,tt0023236,4.1,795
1366,tt0023238,7.2,10149
1367,tt0023240,7.1,449
1368,tt0023241,7.2,1321
1369,tt0023243,5.6,360
1370,tt0023245,7.1,22728
1371,tt0023247,4.8,103
1372,tt0023249,6.4,3691
1373,tt0023261,6.8,300
1374,tt0023262,5.3,182
1375,tt0023266,6.8,615
1376,tt0023268,7.0,335
1377,tt0023271,6.9,317
1378,tt0023277,6.6,1018
1379,tt0023278,6.6,292
1380,tt0023284,6.6,645
1381,tt0023285,5.8,4352
1382,tt0023293,7.1,8877
1383,tt0023302,6.4,160
1384,tt0023303,7.2,2078
1385,tt0023305,7.5,3326
1386,tt0023316,6.4,177
1387,tt0023322,5.9,437
1388,tt0023326,6.9,508
1389,tt0023327,7.0,1001
1390,tt0023333,5.3,169
1391,tt0023334,5.9,126
1392,tt0023335,6.6,520
1393,tt0023342,5.9,249
1394,tt0023345,7.3,569
1395,tt0023349,6.2,1046
1396,tt0023352,5.7,240
1397,tt0023358,6.4,203
1398,tt0023362,6.4,1368
1399,tt0023369,6.9,2318
1400,tt0023374,6.6,901
1401,tt0023382,7.3,3716
1402,tt0023384,5.6,173
1403,tt0023385,7.0,2650
1404,tt0023394,6.5,897
1405,tt0023395,5.8,3895
1406,tt0023396,5.5,560
1407,tt0023406,5.4,100
1408,tt0023407,6.3,200
1409,tt0023410,6.6,420
1410,tt0023424,4.4,182
1411,tt0023427,7.8,24697
1412,tt0023447,5.8,236
1413,tt0023450,6.9,450
1414,tt0023455,6.3,104
1415,tt0023456,5.8,325
1416,tt0023460,5.7,131
1417,tt0023464,6.4,618
1418,tt0023469,6.0,484
1419,tt0023470,6.9,1940
1420,tt0023472,6.4,325
1421,tt0023478,5.2,138
1422,tt0023479,6.1,232
1423,tt0023480,6.3,117
1424,tt0023486,7.2,684
1425,tt0023488,6.9,1100
1426,tt0023491,6.9,1378
1427,tt0023495,5.5,151
1428,tt0023498,5.8,874
1429,tt0023507,6.7,326
1430,tt0023520,5.4,139
1431,tt0023523,5.7,633
1432,tt0023524,5.7,126
1433,tt0023525,6.3,430
1434,tt0023527,6.9,102
1435,tt0023528,5.1,184
1436,tt0023529,5.9,254
1437,tt0023537,6.9,372
1438,tt0023545,6.1,345
1439,tt0023549,5.4,184
1440,tt0023551,7.0,6864
1441,tt0023556,6.7,1158
1442,tt0023560,5.8,347
1443,tt0023563,8.0,11162
1444,tt0023567,6.3,283
1445,tt0023580,6.8,128
1446,tt0023581,6.2,554
1447,tt0023582,6.3,1092
1448,tt0023583,5.8,669
1449,tt0023584,6.7,537
1450,tt0023589,6.6,529
1451,tt0023590,7.2,3280
1452,tt0023594,6.4,812
1453,tt0023601,6.6,118
1454,tt0023604,6.1,140
1455,tt0023622,8.0,12531
1456,tt0023625,6.2,181
1457,tt0023629,6.9,910
1458,tt0023631,5.7,340
1459,tt0023634,8.0,4781
1460,tt0023635,6.1,157
1461,tt0023642,7.0,784
1462,tt0023645,7.0,273
1463,tt0023646,6.5,107
1464,tt0023649,7.5,15250
1465,tt0023652,5.7,253
1466,tt0023655,5.0,120
1467,tt0023657,6.5,153
1468,tt0023659,6.9,625
1469,tt0023673,6.7,129
1470,tt0023677,5.7,251
1471,tt0023681,6.1,565
1472,tt0023684,5.5,246
1473,tt0023685,6.3,395
1474,tt0023686,7.1,2110
1475,tt0023694,6.3,9031
1476,tt0023701,6.1,469
1477,tt0023706,5.3,194
1478,tt0023716,6.1,360
1479,tt0023719,6.5,191
1480,tt0023720,6.2,175
1481,tt0023729,6.7,186
1482,tt0023731,6.9,2345
1483,tt0023737,6.3,297
1484,tt0023740,5.8,101
1485,tt0023742,6.1,258
1486,tt0023744,6.4,232
1487,tt0023749,6.1,106
1488,tt0023753,6.4,1861
1489,tt0023758,5.9,167
1490,tt0023759,6.1,558
1491,tt0023761,6.4,291
1492,tt0023769,6.1,171
1493,tt0023775,7.6,6055
1494,tt0023778,5.9,489
1495,tt0023785,6.6,345
1496,tt0023786,6.4,708
1497,tt0023790,5.9,263
1498,tt0023793,5.9,226
1499,tt0023794,6.5,695
1500,tt0023808,4.7,127
1501,tt0023814,7.0,3403
1502,tt0023816,6.1,146
1503,tt0023817,6.6,455
1504,tt0023818,6.9,298
1505,tt0023825,7.1,2247
1506,tt0023838,6.9,435
1507,tt0023842,6.4,226
1508,tt0023846,6.0,160
1509,tt0023847,6.2,196
1510,tt0023848,5.8,226
1511,tt0023856,6.7,1078
1512,tt0023860,6.6,126
1513,tt0023871,7.7,1299
1514,tt0023872,6.6,370
1515,tt0023876,5.8,4442
1516,tt0023878,6.3,346
1517,tt0023880,6.0,489
1518,tt0023881,5.9,378
1519,tt0023887,6.6,216
1520,tt0023891,6.3,1290
1521,tt0023893,6.1,271
1522,tt0023896,5.9,136
1523,tt0023899,6.0,374
1524,tt0023900,6.0,173
1525,tt0023902,7.8,440
1526,tt0023909,5.7,116
1527,tt0023911,7.5,1079
1528,tt0023926,6.7,1968
1529,tt0023932,6.3,220
1530,tt0023935,6.0,935
1531,tt0023937,7.3,1205
1532,tt0023938,6.3,350
1533,tt0023939,6.4,247
1534,tt0023940,7.5,5548
1535,tt0023943,7.2,1713
1536,tt0023945,6.0,127
1537,tt0023949,6.5,264
1538,tt0023955,6.5,507
1539,tt0023956,6.5,301
1540,tt0023957,5.8,117
1541,tt0023960,6.8,1064
1542,tt0023969,7.8,54717
1543,tt0023973,7.1,1024
1544,tt0023982,6.1,442
1545,tt0023984,6.0,141
1546,tt0023985,6.4,830
1547,tt0023986,7.1,1069
1548,tt0023990,7.0,356
1549,tt0023992,6.7,628
1550,tt0023993,6.6,1183
1551,tt0023996,6.1,108
1552,tt0024005,6.2,753
1553,tt0024008,6.7,1527
1554,tt0024025,6.6,3275
1555,tt0024028,7.6,4716
1556,tt0024034,7.4,10490
1557,tt0024037,6.8,312
1558,tt0024040,6.5,216
1559,tt0024044,6.4,1150
1560,tt0024048,6.1,162
1561,tt0024049,7.0,333
1562,tt0024054,6.2,336
1563,tt0024055,5.9,2181
1564,tt0024062,6.7,302
1565,tt0024067,6.1,1699
1566,tt0024073,6.9,175
1567,tt0024075,6.3,411
1568,tt0024078,5.7,261
1569,tt0024083,6.9,731
1570,tt0024087,6.0,1330
1571,tt0024090,6.7,653
1572,tt0024092,6.3,446
1573,tt0024097,6.1,146
1574,tt0024100,6.6,432
1575,tt0024104,6.7,127
1576,tt0024120,7.0,657
1577,tt0024122,6.4,301
1578,tt0024124,5.7,578
1579,tt0024127,5.8,1620
1580,tt0024130,6.8,1313
1581,tt0024139,6.5,229
1582,tt0024144,6.5,538
1583,tt0024151,6.3,470
1584,tt0024157,6.5,155
1585,tt0024160,6.0,284
1586,tt0024161,6.9,149
1587,tt0024166,6.9,2837
1588,tt0024170,6.0,240
1589,tt0024176,4.9,247
1590,tt0024183,7.0,1160
1591,tt0024184,7.7,29291
1592,tt0024188,7.4,7933
1593,tt0024193,6.6,109
1594,tt0024199,5.2,124
1595,tt0024210,6.9,2972
1596,tt0024211,6.4,475
1597,tt0024214,7.1,448
1598,tt0024216,7.9,77507
1599,tt0024219,6.8,132
1600,tt0024221,6.9,188
1601,tt0024222,6.6,334
1602,tt0024236,6.1,160
1603,tt0024238,6.7,1324
1604,tt0024239,7.0,1533
1605,tt0024240,7.4,3709
1606,tt0024252,7.5,1281
1607,tt0024257,6.7,447
1608,tt0024258,6.5,402
1609,tt0024262,7.1,1109
1610,tt0024264,7.2,6254
1611,tt0024266,5.9,126
1612,tt0024269,7.1,218
1613,tt0024276,6.5,135
1614,tt0024288,6.2,141
1615,tt0024293,5.4,441
1616,tt0024301,5.6,153
1617,tt0024302,7.2,1321
1618,tt0024307,6.5,353
1619,tt0024308,6.3,176
1620,tt0024310,6.5,104
1621,tt0024314,7.0,1370
1622,tt0024320,5.6,242
1623,tt0024323,6.0,249
1624,tt0024325,6.1,301
1625,tt0024334,7.0,1196
1626,tt0024339,6.7,413
1627,tt0024353,6.4,2589
1628,tt0024359,6.2,447
1629,tt0024360,6.5,953
1630,tt0024368,6.8,4509
1631,tt0024373,6.2,276
1632,tt0024381,6.2,766
1633,tt0024382,5.7,454
1634,tt0024388,5.9,323
1635,tt0024396,6.6,221
1636,tt0024402,7.1,868
1637,tt0024405,4.9,310
1638,tt0024411,6.8,440
1639,tt0024414,6.6,544
1640,tt0024418,7.5,315
1641,tt0024421,6.2,651
1642,tt0024426,6.6,855
1643,tt0024429,6.4,251
1644,tt0024433,6.3,1369
1645,tt0024435,6.8,879
1646,tt0024436,5.8,638
1647,tt0024443,5.7,112
1648,tt0024444,5.9,101
1649,tt0024448,6.3,143
1650,tt0024450,7.1,1363
1651,tt0024453,7.2,533
1652,tt0024455,6.4,119
1653,tt0024465,6.8,579
1654,tt0024470,7.2,123
1655,tt0024471,6.6,577
1656,tt0024473,7.1,3598
1657,tt0024475,6.4,689
1658,tt0024476,6.2,535
1659,tt0024480,7.0,318
1660,tt0024484,6.7,734
1661,tt0024496,6.1,252
1662,tt0024500,5.5,908
1663,tt0024501,6.1,163
1664,tt0024506,5.7,347
1665,tt0024507,6.6,559
1666,tt0024514,6.6,183
1667,tt0024516,5.4,1032
1668,tt0024524,6.2,139
1669,tt0024537,6.4,303
1670,tt0024538,6.4,645
1671,tt0024539,6.5,578
1672,tt0024548,6.3,5256
1673,tt0024549,6.0,361
1674,tt0024553,5.9,137
1675,tt0024554,5.3,822
1676,tt0024559,6.1,140
1677,tt0024560,6.9,396
1678,tt0024561,6.8,500
1679,tt0024570,6.2,123
1680,tt0024590,6.4,237
1681,tt0024592,5.6,339
1682,tt0024593,5.7,3835
1683,tt0024594,5.9,159
1684,tt0024598,6.8,613
1685,tt0024600,7.5,153
1686,tt0024601,7.6,7655
1687,tt0024605,5.7,334
1688,tt0024609,6.1,213
1689,tt0024610,6.8,731
1690,tt0024616,5.9,206
1691,tt0024617,7.1,1186
1692,tt0024620,6.9,409
1693,tt0024625,5.7,803
1694,tt0024628,4.8,105
1695,tt0024631,6.2,541
1696,tt0024633,6.6,356
1697,tt0024641,7.3,352
1698,tt0024645,5.1,585
1699,tt0024647,5.9,472
1700,tt0024656,6.5,125
1701,tt0024663,5.6,352
1702,tt0024664,6.5,374
1703,tt0024668,6.7,107
1704,tt0024672,6.8,418
1705,tt0024674,6.4,458
1706,tt0024675,5.9,967
1707,tt0024676,7.0,783
1708,tt0024679,5.7,236
1709,tt0024684,6.8,795
1710,tt0024685,6.7,532
1711,tt0024696,7.1,130
1712,tt0024701,7.0,596
1713,tt0024704,6.7,307
1714,tt0024710,7.2,346
1715,tt0024727,5.7,2137
1716,tt0024728,6.6,130
1717,tt0024736,6.8,374
1718,tt0024742,6.4,172
1719,tt0024747,6.0,1253
1720,tt0024757,6.1,212
1721,tt0024762,5.8,405
1722,tt0024763,6.8,880
1723,tt0024768,5.5,152
1724,tt0024769,6.5,297
1725,tt0024770,5.9,350
1726,tt0024771,6.1,179
1727,tt0024772,7.5,1771
1728,tt0024781,6.5,188
1729,tt0024782,4.4,155
1730,tt0024785,7.4,941
1731,tt0024786,6.7,382
1732,tt0024787,4.7,440
1733,tt0024793,7.1,436
1734,tt0024800,6.7,419
1735,tt0024805,5.1,828
1736,tt0024808,5.7,114
1737,tt0024809,6.1,301
1738,tt0024816,6.1,333
1739,tt0024819,6.3,374
1740,tt0024830,7.2,293
1741,tt0024831,7.0,1057
1742,tt0024844,7.8,14140
1743,tt0024851,6.1,210
1744,tt0024852,7.2,5901
1745,tt0024854,6.7,834
1746,tt0024855,6.3,256
1747,tt0024865,7.0,1598
1748,tt0024867,6.2,218
1749,tt0024868,5.9,143
1750,tt0024873,6.4,581
1751,tt0024890,6.4,824
1752,tt0024892,6.2,151
1753,tt0024894,7.0,9155
1754,tt0024895,6.0,534
1755,tt0024897,6.1,207
1756,tt0024902,5.4,1353
1757,tt0024903,6.7,276
1758,tt0024906,6.3,991
1759,tt0024910,5.7,115
1760,tt0024914,7.3,1976
1761,tt0024915,6.2,460
1762,tt0024916,6.7,881
1763,tt0024932,7.0,294
1764,tt0024933,6.4,263
1765,tt0024939,5.7,163
1766,tt0024951,6.4,658
1767,tt0024952,6.2,102
1768,tt0024958,7.0,658
1769,tt0024960,6.4,365
1770,tt0024961,6.7,1133
1771,tt0024962,6.4,560
1772,tt0024963,6.2,786
1773,tt0024965,6.1,275
1774,tt0024966,7.3,1120
1775,tt0024968,7.1,1813
1776,tt0024969,6.4,422
1777,tt0024978,6.4,127
1778,tt0024981,6.2,190
1779,tt0024989,6.7,954
1780,tt0024991,6.8,3331
1781,tt0024992,6.4,260
1782,tt0025004,7.5,2399
1783,tt0025009,7.0,413
1784,tt0025011,5.4,132
1785,tt0025025,5.9,151
1786,tt0025028,7.1,1773
1787,tt0025031,6.0,266
1788,tt0025034,6.3,401
1789,tt0025037,7.1,1631
1790,tt0025038,6.0,151
1791,tt0025039,6.1,287
1792,tt0025040,6.7,117
1793,tt0025043,6.2,164
1794,tt0025046,6.4,158
1795,tt0025062,7.1,156
1796,tt0025066,5.0,178
1797,tt0025068,6.3,269
1798,tt0025069,6.4,462
1799,tt0025075,3.5,111
1800,tt0025076,6.5,300
1801,tt0025091,6.9,1387
1802,tt0025094,6.7,483
1803,tt0025100,6.8,149
1804,tt0025101,6.8,1306
1805,tt0025117,6.4,433
1806,tt0025118,5.7,152
1807,tt0025119,6.2,217
1808,tt0025124,5.7,629
1809,tt0025129,6.7,1401
1810,tt0025132,6.4,1057
1811,tt0025134,6.2,517
1812,tt0025151,6.6,182
1813,tt0025161,6.6,838
1814,tt0025163,6.5,443
1815,tt0025164,7.5,6797
1816,tt0025165,6.4,131
1817,tt0025169,5.8,410
1818,tt0025170,5.2,122
1819,tt0025173,6.6,1030
1820,tt0025176,6.0,112
1821,tt0025189,6.8,178
1822,tt0025191,6.4,212
1823,tt0025194,5.4,100
1824,tt0025198,7.2,336
1825,tt0025202,6.2,168
1826,tt0025204,5.2,229
1827,tt0025214,6.5,395
1828,tt0025219,6.7,235
1829,tt0025222,5.8,142
1830,tt0025223,6.1,140
1831,tt0025226,6.3,513
1832,tt0025228,7.2,576
1833,tt0025238,6.3,808
1834,tt0025239,6.8,101
1835,tt0025248,7.1,179
1836,tt0025250,6.9,448
1837,tt0025251,7.0,680
1838,tt0025254,6.5,401
1839,tt0025256,6.1,118
1840,tt0025263,6.2,768
1841,tt0025271,4.9,257
1842,tt0025272,6.6,989
1843,tt0025273,6.3,848
1844,tt0025284,6.2,113
1845,tt0025290,6.2,350
1846,tt0025301,7.5,4013
1847,tt0025303,6.1,151
1848,tt0025316,8.1,91400
1849,tt0025318,7.2,4807
1850,tt0025323,4.3,329
1851,tt0025329,6.5,172
1852,tt0025330,6.8,1563
1853,tt0025333,6.1,309
1854,tt0025335,6.3,1923
1855,tt0025338,7.0,288
1856,tt0025340,6.1,320
1857,tt0025342,6.3,110
1858,tt0025345,6.0,303
1859,tt0025346,5.9,388
1860,tt0025347,6.5,454
1861,tt0025349,4.6,102
1862,tt0025351,6.1,530
1863,tt0025362,6.5,102
1864,tt0025363,6.2,256
1865,tt0025366,6.6,450
1866,tt0025371,4.8,113
1867,tt0025373,5.2,833
1868,tt0025384,4.9,123
1869,tt0025391,3.9,169
1870,tt0025393,6.6,249
1871,tt0025397,6.9,1029
1872,tt0025408,7.3,439
1873,tt0025409,6.3,673
1874,tt0025410,7.1,1160
1875,tt0025417,6.2,132
1876,tt0025418,6.5,126
1877,tt0025420,4.8,195
1878,tt0025421,4.1,161
1879,tt0025422,6.1,410
1880,tt0025423,6.8,2942
1881,tt0025426,5.7,232
1882,tt0025440,5.6,1029
1883,tt0025442,6.6,341
1884,tt0025443,6.4,216
1885,tt0025452,6.8,16558
1886,tt0025453,7.0,130
1887,tt0025455,5.2,948
1888,tt0025459,6.4,574
1889,tt0025461,6.7,626
1890,tt0025464,7.2,3514
1891,tt0025465,3.7,2100
