Type,,Air,Air,Water,Water
Info,,AirQuality,AirPollution,WaterQuality,WaterPollution
 Italy,Vicenza,45.0,55.0,52.5,47.5
 Jamaica,Ewarton,75.0,25.0,50.0,50.0
 Jamaica,Highgate,75.0,25.0,75.0,25.0
 Jamaica,Kingston,33.125,66.875,41.42857142857142,58.57142857142858
 Jamaica,Mandeville,62.5,37.5,87.5,12.5
 Jamaica,May Pen,68.75,31.25,81.25,18.75
 Jamaica,Montego Bay,50.0,50.0,26.785714285714278,73.21428571428572
 Jamaica,Negril,100.0,0.0,25.0,75.0
 Jamaica,Port Antonio,75.0,25.0,0.0,100.0
 Jamaica,Portmore,38.33333333333333,61.66666666666667,29.545454545454547,70.45454545454545
 Jamaica,Spanish Town,50.0,50.0,0.0,100.0
 Jamaica,Stony Hill,100.0,0.0,100.0,0.0
 Japan,Amagasaki,100.0,0.0,100.0,0.0
 Japan,Chiba,100.0,0.0,0.0,100.0
 Japan,Fukuoka,56.25,43.75,59.375,40.625
 Japan,Fukushima,33.333333333333336,66.66666666666666,33.33333333333334,66.66666666666666
 Japan,Gifu,62.5,37.5,50.0,50.0
 Japan,Hachimantai,100.0,0.0,100.0,0.0
 Japan,Hachioji,75.0,25.0,50.0,50.0
 Japan,Hiroshima,79.16666666666667,20.83333333333333,75.0,25.0
 Japan,Kagoshima,50.0,50.0,50.0,50.0
 Japan,Kanazawa,100.0,0.0,100.0,0.0
 Japan,Kawasaki,70.0,30.0,75.0,25.0
 Japan,Kitakyushu,83.33333333333333,16.66666666666667,25.0,75.0
 Japan,Kobe,80.0,20.0,66.66666666666666,33.333333333333336
 Japan,Kochi,100.0,0.0,50.0,50.0
 Japan,Kurashiki,50.0,50.0,50.0,50.0
 Japan,Kyoto,64.77272727272727,35.227272727272734,71.66666666666667,28.33333333333333
 Japan,Matsuyama,75.0,25.0,75.0,25.0
 Japan,Nagasaki,33.333333333333336,66.66666666666666,33.33333333333334,66.66666666666666
 Japan,Nagoya,76.25,23.75,62.5,37.5
 Japan,Naha,100.0,0.0,100.0,0.0
 Japan,Nara,100.0,0.0,50.0,50.0
 Japan,Niigata,75.0,25.0,100.0,0.0
 Japan,Nishinomiya,62.5,37.5,50.0,50.0
 Japan,Okayama,25.0,75.0,100.0,0.0
 Japan,Okinawa,80.55555555555556,19.444444444444443,60.0,40.0
 Japan,Osaka,51.47058823529412,48.52941176470588,44.64285714285714,55.35714285714286
 Japan,Otsu,100.0,0.0,100.0,0.0
 Japan,Sagamihara,75.0,25.0,50.0,50.0
 Japan,Saitama,68.75,31.25,62.5,37.5
 Japan,Sakai,75.0,25.0,50.0,50.0
 Japan,Sapporo,81.25,18.75,75.0,25.0
 Japan,Sendai,87.5,12.5,75.0,25.0
 Japan,Shizuoka,70.0,30.0,100.0,0.0
 Japan,Tokyo,61.87150837988826,38.12849162011174,62.05882352941177,37.94117647058823
 Japan,Toyama,100.0,0.0,100.0,0.0
 Japan,Tsukuba,100.0,0.0,75.0,25.0
 Japan,Utsunomiya,100.0,0.0,25.0,75.0
 Japan,Yamanashi,100.0,0.0,100.0,0.0
 Japan,Yokohama,75.0,25.0,70.83333333333334,29.166666666666664
 Jordan,Al Jubayhah,75.0,25.0,62.5,37.5
 Jordan,Amman,34.03846153846154,65.96153846153845,36.89516129032258,63.10483870967742
 Jordan,Irbid,25.0,75.0,43.75,56.25
 Jordan,Madaba,37.5,62.5,25.0,75.0
 Kazakhstan,Aktau,8.333333333333332,91.66666666666667,8.333333333333314,91.66666666666669
 Kazakhstan,Aktobe,25.0,75.0,12.5,87.5
 Kazakhstan,Almaty,11.830357142857146,88.16964285714286,51.13636363636363,48.86363636363637
 Kazakhstan,Atyrau,28.57142857142857,71.42857142857143,39.28571428571429,60.71428571428571
 Kazakhstan,Ekibastuz,25.0,75.0,50.0,50.0
 Kazakhstan,Karaganda,16.666666666666668,83.33333333333333,33.33333333333334,66.66666666666666
 Kazakhstan,Kostanay,0.0,100.0,25.0,75.0
 Kazakhstan,Oskemen,10.714285714285715,89.28571428571428,39.28571428571429,60.71428571428571
 Kazakhstan,Pavlodar,0.0,100.0,25.0,75.0
 Kazakhstan,Semey,25.0,75.0,25.0,75.0
 Kazakhstan,Temirtau,0.0,100.0,25.0,75.0
 Kenya,Busia,50.0,50.0,0.0,100.0
 Kenya,Embu,87.5,12.5,75.0,25.0
 Kenya,Kakamega,100.0,0.0,25.0,75.0
 Kenya,Kisumu,100.0,0.0,100.0,0.0
 Kenya,Machakos,75.0,25.0,66.66666666666666,33.333333333333336
 Kenya,Meru,75.0,25.0,75.0,25.0
 Kenya,Nairobi,31.25,68.75,15.972222222222214,84.02777777777779
 Kenya,Nakuru,75.0,25.0,75.0,25.0
 Kenya,Nanyuki,100.0,0.0,75.0,25.0
 Kenya,Narok,50.0,50.0,0.0,100.0
 Kenya,Nyeri,87.5,12.5,50.0,50.0
 Kuwait,Kuwait City,35.13513513513513,64.86486486486487,43.103448275862064,56.896551724137936
 Kyrgyzstan,Bishkek,18.571428571428573,81.42857142857143,54.03225806451613,45.96774193548387
 Kyrgyzstan,Cholpon-Ata,75.0,25.0,50.0,50.0
 Kyrgyzstan,Karakol,25.0,75.0,50.0,50.0
 Laos,Luang Prabang,32.14285714285714,67.85714285714286,16.66666666666667,83.33333333333333
 Laos,Savannakhet,75.0,25.0,0.0,100.0
 Laos,Vientiane,23.484848484848484,76.51515151515152,26.666666666666657,73.33333333333334
 Latvia,Bauska,75.0,25.0,50.0,50.0
 Latvia,Daugavpils,50.0,50.0,62.5,37.5
 Latvia,Gulbene,100.0,0.0,100.0,0.0
 Latvia,Jekabpils,100.0,0.0,100.0,0.0
 Latvia,Jurmala,87.5,12.5,62.5,37.5
 Latvia,Kraslava,50.0,50.0,50.0,50.0
 Latvia,Liepaja,90.3846153846154,9.615384615384599,94.44444444444444,5.555555555555558
 Latvia,Olaine,100.0,0.0,100.0,0.0
 Latvia,Rezekne,75.0,25.0,75.0,25.0
 Latvia,Riga,62.5,37.5,68.04347826086956,31.95652173913044
 Latvia,Rujiena,100.0,0.0,100.0,0.0
 Latvia,Saldus,100.0,0.0,100.0,0.0
 Latvia,Valmiera,100.0,0.0,50.0,50.0
 Latvia,Ventspils,92.85714285714286,7.142857142857139,91.66666666666667,8.333333333333332
 Lebanon,Aley,75.0,25.0,0.0,100.0
 Lebanon,Bakaata,0.0,100.0,0.0,100.0
 Lebanon,Beirut,16.964285714285715,83.03571428571428,18.196202531645582,81.80379746835442
 Lebanon,Tripoli,27.77777777777778,72.22222222222223,18.75,81.25
 Lesotho,Maseru,45.83333333333333,54.16666666666667,20.0,80.0
 Liberia,Buchanan,0.0,100.0,50.0,50.0
 Liberia,Monrovia,16.666666666666668,83.33333333333333,12.5,87.5
 Libya,Bani Walid,100.0,0.0,50.0,50.0
 Libya,Benghazi,50.0,50.0,41.666666666666664,58.333333333333336
 Libya,Hun,100.0,0.0,100.0,0.0
 Libya,Tobruk,0.0,100.0,25.0,75.0
 Libya,Tripoli,54.629629629629626,45.370370370370374,31.481481481481495,68.5185185185185
 Libya,Ubari,0.0,100.0,0.0,100.0
 Libya,Zliten,75.0,25.0,0.0,100.0
 Liechtenstein,Balzers,75.0,25.0,100.0,0.0
 Liechtenstein,Vaduz,100.0,0.0,100.0,0.0
 Lithuania,Jonava,50.0,50.0,0.0,100.0
 Lithuania,Joniskis,87.5,12.5,50.0,50.0
 Lithuania,Kaunas,73.27586206896551,26.72413793103449,76.0,24.0
 Lithuania,Kedainiai,60.0,40.0,100.0,0.0
 Lithuania,Klaipeda,75.0,25.0,66.66666666666666,33.333333333333336
 Lithuania,Kretinga,75.0,25.0,50.0,50.0
 Lithuania,Mazeikiai,62.5,37.5,50.0,50.0
 Lithuania,Naujoji Akmene,62.5,37.5,50.0,50.0
 Lithuania,Palanga,100.0,0.0,50.0,50.0
 Lithuania,Panevezys,70.0,30.0,60.0,40.0
 Lithuania,Siauliai,57.14285714285714,42.85714285714286,41.666666666666664,58.333333333333336
 Lithuania,Telsiai,50.0,50.0,25.0,75.0
 Lithuania,Utena,87.5,12.5,50.0,50.0
 Lithuania,Vilnius,77.24719101123596,22.752808988764045,79.41176470588235,20.588235294117645
 Lithuania,Visaginas,87.5,12.5,87.5,12.5
 Luxembourg,Dudelange,66.66666666666666,33.33333333333334,37.5,62.5
 Luxembourg,Esch-sur-Alzette,75.0,25.0,50.0,50.0
 Luxembourg,Luxembourg,83.10810810810811,16.891891891891888,79.54545454545455,20.454545454545453
 Luxembourg,Rumelange,62.5,37.5,50.0,50.0
 Madagascar,Antananarivo,15.909090909090912,84.0909090909091,17.64705882352942,82.35294117647058
 Madagascar,Antsirabe,0.0,100.0,0.0,100.0
 Madagascar,Toamasina,25.0,75.0,50.0,50.0
 Malawi,Blantyre,100.0,0.0,100.0,0.0
 Malawi,Lilongwe,45.0,55.0,5.0,95.0
 Malaysia,Alor Setar,70.83333333333334,29.166666666666657,58.33333333333333,41.66666666666667
 Malaysia,Banting,25.0,75.0,25.0,75.0
 Malaysia,Batu Pahat,75.0,25.0,0.0,100.0
 Malaysia,Bayan Lepas,31.25,68.75,6.25,93.75
 Malaysia,Bintulu,39.285714285714285,60.714285714285715,40.0,60.0
 Malaysia,Bukit Mertajam,62.5,37.5,37.5,62.5
 Malaysia,Butterworth,25.0,75.0,75.0,25.0
 Malaysia,George Town,50.0,50.0,41.666666666666664,58.333333333333336
 Malaysia,Gombak,15.000000000000002,85.0,25.0,75.0
 Malaysia,Ipoh,61.11111111111112,38.88888888888888,50.0,50.0
 Malaysia,Johor Bahru,50.0,50.0,43.75,56.25
 Malaysia,Kajang,50.0,50.0,50.0,50.0
 Malaysia,Klang,30.0,70.0,25.0,75.0
 Malaysia,Kluang,75.0,25.0,0.0,100.0
 Malaysia,Kota Bharu,81.25,18.75,43.75,56.25
 Malaysia,Kota Kinabalu,47.91666666666667,52.08333333333333,54.54545454545455,45.45454545454545
 Malaysia,Kuala Lumpur,39.43452380952381,60.56547619047619,34.316770186335404,65.6832298136646
 Malaysia,Kuala Terengganu,35.714285714285715,64.28571428571428,30.0,70.0
 Malaysia,Kuantan,62.5,37.5,25.0,75.0
 Malaysia,Kuching,61.90476190476191,38.09523809523809,38.33333333333333,61.66666666666667
 Malaysia,Kulai,50.0,50.0,50.0,50.0
 Malaysia,Malacca,75.0,25.0,75.0,25.0
 Malaysia,Miri,75.0,25.0,42.85714285714286,57.14285714285714
 Malaysia,Muar,25.0,75.0,50.0,50.0
 Malaysia,Petaling Jaya,39.81481481481482,60.18518518518518,42.04545454545454,57.95454545454546
 Malaysia,Sandakan,75.0,25.0,50.0,50.0
 Malaysia,Seremban,25.0,75.0,8.333333333333314,91.66666666666669
 Malaysia,Shah Alam,42.30769230769231,57.69230769230769,31.25,68.75
 Malaysia,Sibu,65.0,35.0,75.0,25.0
 Malaysia,Subang Jaya,42.5,57.5,29.545454545454547,70.45454545454545
 Malaysia,Sungai Petani,37.5,62.5,50.0,50.0
 Malaysia,Taiping,0.0,100.0,75.0,25.0
 Malaysia,Tawau,100.0,0.0,0.0,100.0
 Maldives,Addu City,50.0,50.0,0.0,100.0
 Maldives,Male,35.57692307692308,64.42307692307692,12.5,87.5
 Mali,Bamako,15.000000000000002,85.0,37.5,62.5
 Malta,Birkirkara,17.857142857142854,82.14285714285714,35.71428571428572,64.28571428571428
 Malta,Bugibba,40.0,60.0,35.0,65.0
 Malta,Valletta,31.944444444444443,68.05555555555556,43.42105263157895,56.57894736842105
 Marshall Islands,Majuro,43.75,56.25,8.333333333333314,91.66666666666669
 Mauritania,Nouakchott,43.75,56.25,62.5,37.5
 Mauritius,Port Louis,50.0,50.0,44.04761904761904,55.95238095238096
 Mauritius,Port Mathurin,75.0,25.0,12.5,87.5
 Mexico,Acapulco,36.36363636363637,63.63636363636363,22.727272727272734,77.27272727272727
 Mexico,Aguascalientes City,73.61111111111111,26.388888888888886,51.38888888888889,48.61111111111111
 Mexico,Campeche,80.0,20.0,31.25,68.75
 Mexico,Cancun,75.0,25.0,44.99999999999999,55.00000000000001
 Mexico,Chapala,87.5,12.5,50.0,50.0
 Mexico,Chetumal,75.0,25.0,50.0,50.0
 Mexico,Chihuahua City,81.25,18.75,52.08333333333333,47.91666666666667
 Mexico,Ciudad Juarez,56.25,43.75,56.25,43.75
 Mexico,Ciudad del Carmen,66.66666666666666,33.33333333333334,33.33333333333334,66.66666666666666
 Mexico,Coatzacoalcos,50.0,50.0,16.66666666666667,83.33333333333333
 Mexico,Colima,75.0,25.0,62.5,37.5
 Mexico,Durango,83.33333333333333,16.66666666666667,50.0,50.0
 Mexico,Ensenada,79.41176470588236,20.588235294117638,50.0,50.0
 Mexico,Fresnillo,75.0,25.0,75.0,25.0
 Mexico,Guadalajara,43.07692307692308,56.92307692307692,35.45454545454545,64.54545454545455
 Mexico,Guadalupe,50.0,50.0,75.0,25.0
 Mexico,Hermosillo,65.27777777777779,34.722222222222214,48.611111111111114,51.388888888888886
 Mexico,Iguala,85.0,15.0,25.0,75.0
 Mexico,Irapuato,17.5,82.5,35.0,65.0
 Mexico,La Piedad,50.0,50.0,0.0,100.0
 Mexico,Matamoros,75.0,25.0,43.75,56.25
 Mexico,Merida,71.09375,28.90625,50.0,50.0
 Mexico,Mexico City,18.07909604519774,81.92090395480226,30.409356725146196,69.5906432748538
 Mexico,Monterrey,23.79310344827586,76.20689655172414,50.0,50.0
 Mexico,Nuevo Laredo,37.5,62.5,31.25,68.75
 Mexico,Piedras Negras,75.0,25.0,75.0,25.0
 Mexico,Playa del Carmen,87.5,12.5,37.5,62.5
 Mexico,Puerto Penasco,68.75,31.25,62.5,37.5
 Mexico,Reynosa,62.5,37.5,41.666666666666664,58.333333333333336
 Mexico,Saltillo,68.33333333333333,31.66666666666667,57.14285714285714,42.85714285714286
 Mexico,San Jose del Cabo,100.0,0.0,75.0,25.0
 Mexico,San Luis Potosi,48.21428571428572,51.78571428571428,40.38461538461539,59.61538461538461
 Mexico,San Luis Rio Colorado,100.0,0.0,50.0,50.0
 Mexico,San Nicolas de los Garza,41.66666666666667,58.33333333333333,83.33333333333333,16.666666666666668
 Mexico,San Pedro Garza Garcia,46.875,53.125,87.5,12.5
 Mexico,Temixco,100.0,0.0,25.0,75.0
 Mexico,Tepic,100.0,0.0,50.0,50.0
 Mexico,Tijuana,33.333333333333336,66.66666666666666,30.769230769230774,69.23076923076923
 Mexico,Toluca,25.0,75.0,58.33333333333333,41.66666666666667
 Mexico,Torreon,47.22222222222222,52.77777777777778,50.0,50.0
 Mexico,Tuxtla Gutierrez,75.0,25.0,68.75,31.25
 Mexico,Valladolid,100.0,0.0,100.0,0.0
 Mexico,Villahermosa,56.25,43.75,56.25,43.75
 Mexico,Xalapa,62.5,37.5,81.25,18.75
 Mexico,Zacatecas,82.14285714285714,17.85714285714286,62.5,37.5
 Mexico,Zapopan,58.92857142857143,41.07142857142857,57.14285714285714,42.85714285714286
 Moldova,Criuleni,50.0,50.0,25.0,75.0
 Moldova,Ialoveni,25.0,75.0,25.0,75.0
 Moldova,Soroca,75.0,25.0,25.0,75.0
 Monaco,Monaco,28.787878787878785,71.21212121212122,38.63636363636363,61.36363636363637
 Monaco,Monte Carlo,22.72727272727273,77.27272727272727,56.25,43.75
 Mongolia,Baruun-Urt,37.5,62.5,50.0,50.0
 Mongolia,Nalaikh,50.0,50.0,50.0,50.0
 Mongolia,Tsetserleg,0.0,100.0,50.0,50.0
 Mongolia,Ulaanbaatar,6.8627450980392135,93.13725490196079,28.26086956521739,71.73913043478261
 Montenegro,Bar,56.25,43.75,50.0,50.0
 Montenegro,Berane,100.0,0.0,100.0,0.0
 Montenegro,Bijelo Polje,0.0,100.0,25.0,75.0
 Montenegro,Budva,95.83333333333331,4.166666666666686,58.33333333333333,41.66666666666667
 Montenegro,Cetinje,100.0,0.0,100.0,0.0
 Montenegro,Kotor,75.0,25.0,75.0,25.0
 Montenegro,Niksic,25.0,75.0,50.0,50.0
 Montenegro,Podgorica,51.13636363636363,48.86363636363637,61.11111111111111,38.88888888888889
 Montenegro,Tivat,65.0,35.0,50.0,50.0
 Morocco,Agadir,64.58333333333334,35.41666666666666,81.81818181818181,18.181818181818183
 Morocco,Ait Melloul,100.0,0.0,100.0,0.0
 Morocco,Beni Mellal,75.0,25.0,0.0,100.0
 Morocco,Casablanca,22.67441860465117,77.32558139534883,39.42307692307693,60.57692307692307
 Morocco,El Jadida,15.000000000000002,85.0,35.0,65.0
 Morocco,Ifrane,100.0,0.0,87.5,12.5
 Morocco,Kenitra,40.625,59.375,28.57142857142857,71.42857142857143
 Morocco,Meknes,39.285714285714285,60.714285714285715,87.5,12.5
 Morocco,Nador,54.16666666666666,45.83333333333334,54.16666666666667,45.83333333333333
 Morocco,Ouarzazate,25.0,75.0,0.0,100.0
 Morocco,Oujda,75.0,25.0,50.0,50.0
 Morocco,Rabat,68.33333333333333,31.66666666666667,68.26923076923077,31.73076923076923
 Morocco,Safi,32.8125,67.1875,35.0,65.0
 Morocco,Sidi Slimane,75.0,25.0,50.0,50.0
 Morocco,Tangier,45.588235294117645,54.411764705882355,64.58333333333334,35.416666666666664
 Morocco,Taourirt,100.0,0.0,0.0,100.0
 Morocco,Temara,75.0,25.0,75.0,25.0
 Morocco,Tetouan,68.75,31.25,56.25,43.75
 Mozambique,Beira,0.0,100.0,0.0,100.0
 Mozambique,Dondo,50.0,50.0,0.0,100.0
 Mozambique,Maputo,57.692307692307686,42.307692307692314,31.25,68.75
 Mozambique,Matola,37.5,62.5,50.0,50.0
 Myanmar,Kawthaung,50.0,50.0,50.0,50.0
 Myanmar,Kyaukpyu,0.0,100.0,50.0,50.0
 Myanmar,Mandalay,19.642857142857142,80.35714285714286,46.15384615384615,53.84615384615385
 Myanmar,Mawlamyine,0.0,100.0,50.0,50.0
 Myanmar,Sittwe,0.0,100.0,75.0,25.0
 Myanmar,Yangon,17.59259259259259,82.4074074074074,21.500000000000014,78.49999999999999
 Myanmar,Yenangyaung,0.0,100.0,50.0,50.0
 Namibia,Swakopmund,50.0,50.0,50.0,50.0
 Namibia,Walvis Bay,25.0,75.0,41.666666666666664,58.333333333333336
 Namibia,Windhoek,72.82608695652173,27.173913043478265,45.65217391304348,54.34782608695652
 Nepal,Banepa,0.0,100.0,0.0,100.0
 Nepal,Bharatpur,87.5,12.5,87.5,12.5
 Nepal,Biratnagar,40.0,60.0,50.0,50.0
 Nepal,Butwal,75.0,25.0,46.875,53.125
 Nepal,Dhangadhi,62.5,37.5,62.5,37.5
 Nepal,Dharan,75.0,25.0,50.0,50.0
 Nepal,Hetauda,53.57142857142857,46.42857142857143,16.66666666666667,83.33333333333333
 Nepal,Janakpurdham,50.0,50.0,37.5,62.5
 Nepal,Kathmandu,11.46341463414634,88.53658536585365,19.543147208121823,80.45685279187818
 Nepal,Kirtipur,62.5,37.5,50.0,50.0
 Nepal,Lalitpur,20.454545454545453,79.54545454545455,35.0,65.0
 Nepal,Pokhara,65.47619047619048,34.52380952380952,28.57142857142857,71.42857142857143
 Nepal,Siddharthanagar,25.0,75.0,25.0,75.0
 New Zealand,Ashburton,80.0,20.0,50.0,50.0
 New Zealand,Auckland,78.52348993288591,21.47651006711409,58.33333333333333,41.66666666666667
 New Zealand,Blenheim,91.66666666666669,8.333333333333314,100.0,0.0
 New Zealand,Cambridge,75.0,25.0,100.0,0.0
 New Zealand,Christchurch,80.11363636363636,19.88636363636364,66.25,33.75
 New Zealand,Dunedin,85.52631578947368,14.473684210526315,84.61538461538461,15.384615384615383
 New Zealand,Gisborne,0.0,100.0,25.0,75.0
 New Zealand,Gore,60.0,40.0,0.0,100.0
 New Zealand,Hamilton,93.42105263157896,6.578947368421041,75.0,25.0
 New Zealand,Hastings,85.0,15.0,43.75,56.25
 New Zealand,Invercargill,72.22222222222221,27.777777777777786,70.0,30.0
 New Zealand,Lower Hutt,100.0,0.0,79.16666666666667,20.83333333333333
 New Zealand,Masterton,85.71428571428572,14.285714285714278,66.66666666666666,33.333333333333336
 New Zealand,Matamata,100.0,0.0,50.0,50.0
 New Zealand,Napier,90.3846153846154,9.615384615384599,50.0,50.0
 New Zealand,Nelson,83.33333333333333,16.66666666666667,70.83333333333334,29.166666666666664
 New Zealand,New Plymouth,95.0,5.0,85.0,15.000000000000002
 New Zealand,Palmerston North,95.83333333333331,4.166666666666686,67.85714285714286,32.14285714285714
 New Zealand,Porirua,100.0,0.0,25.0,75.0
 New Zealand,Queenstown,90.625,9.375,75.0,25.0
 New Zealand,Rotorua,72.91666666666666,27.083333333333343,55.0,45.0
 New Zealand,Taupo,100.0,0.0,75.0,25.0
 New Zealand,Tauranga,83.92857142857143,16.07142857142857,63.63636363636363,36.36363636363637
 New Zealand,Te Anau,100.0,0.0,50.0,50.0
 New Zealand,Timaru,54.16666666666666,45.83333333333334,25.0,75.0
 New Zealand,Upper Hutt,100.0,0.0,50.0,50.0
 New Zealand,Wellington,95.6896551724138,4.310344827586206,72.59615384615384,27.40384615384616
 New Zealand,Whakatane,100.0,0.0,62.5,37.5
 New Zealand,Whangarei,80.76923076923077,19.230769230769226,46.42857142857143,53.57142857142857
 Nicaragua,Esteli,75.0,25.0,50.0,50.0
 Nicaragua,Granada,25.0,75.0,75.0,25.0
 Nicaragua,Jinotega,66.66666666666666,33.33333333333334,16.66666666666667,83.33333333333333
 Nicaragua,Managua,58.333333333333336,41.666666666666664,23.333333333333343,76.66666666666666
 Nicaragua,Masaya,50.0,50.0,0.0,100.0
 Niger,Niamey,25.0,75.0,0.0,100.0
 Nigeria,Aba,0.0,100.0,50.0,50.0
 Nigeria,Abuja,56.25,43.75,28.57142857142857,71.42857142857143
 Nigeria,Enugu,4.999999999999999,95.0,0.0,100.0
 Nigeria,Ibadan,37.5,62.5,6.25,93.75
 Nigeria,Ife,0.0,100.0,50.0,50.0
 Nigeria,Kaduna,31.25,68.75,43.75,56.25
 Nigeria,Lagos,20.60810810810811,79.39189189189189,19.485294117647058,80.51470588235294
 Nigeria,Nnewi,12.5,87.5,50.0,50.0
 Nigeria,Ogbomosho,50.0,50.0,100.0,0.0
 Nigeria,Onitsha,0.0,100.0,25.0,75.0
 Nigeria,Owerri,9.999999999999998,90.0,0.0,100.0
 Nigeria,Warri,0.0,100.0,0.0,100.0
 Nigeria,Zaria,0.0,100.0,0.0,100.0
 North Macedonia,Bitola,35.625,64.375,55.55555555555556,44.44444444444444
 North Macedonia,Gevgelija,100.0,0.0,66.66666666666666,33.333333333333336
 North Macedonia,Gostivar,66.66666666666666,33.33333333333334,16.66666666666667,83.33333333333333
 North Macedonia,Kicevo,25.0,75.0,62.5,37.5
 North Macedonia,Kocani,12.5,87.5,50.0,50.0
 North Macedonia,Kumanovo,16.666666666666668,83.33333333333333,8.333333333333314,91.66666666666669
 North Macedonia,Ohrid,82.14285714285714,17.85714285714286,71.66666666666667,28.33333333333333
 North Macedonia,Prilep,58.333333333333336,41.666666666666664,62.5,37.5
 North Macedonia,Skopje,10.194174757281557,89.80582524271844,54.73684210526316,45.26315789473684
 North Macedonia,Stip,50.0,50.0,60.0,40.0
 North Macedonia,Struga,35.0,65.0,30.0,70.0
 North Macedonia,Strumica,68.75,31.25,71.875,28.125
 North Macedonia,Tetovo,10.909090909090908,89.0909090909091,34.22330097087378,65.77669902912622
 North Macedonia,Veles,25.0,75.0,50.0,50.0
 Norway,Alesund,95.0,5.0,25.0,75.0
 Norway,Arendal,87.5,12.5,100.0,0.0
 Norway,Askim,100.0,0.0,50.0,50.0
 Norway,Bergen,80.3030303030303,19.696969696969703,82.4074074074074,17.59259259259259
 Norway,Bodo,100.0,0.0,100.0,0.0
 Norway,Drammen,77.77777777777779,22.222222222222214,95.0,4.999999999999999
 Norway,Elverum,100.0,0.0,87.5,12.5
 Norway,Fredrikstad,100.0,0.0,50.0,50.0
 Norway,Gjovik,100.0,0.0,50.0,50.0
 Norway,Hamar,95.0,5.0,100.0,0.0
 Norway,Harstad,100.0,0.0,25.0,75.0
 Norway,Haugesund,95.0,5.0,95.0,4.999999999999999
 Norway,Horten,100.0,0.0,100.0,0.0
 Norway,Kristiansand,93.75,6.25,90.625,9.375
 Norway,Kristiansund,75.0,25.0,100.0,0.0
 Norway,Lillehammer,85.0,15.0,25.0,75.0
 Norway,Mo i Rana,80.0,20.0,100.0,0.0
 Norway,Molde,93.75,6.25,81.25,18.75
 Norway,Moss,80.0,20.0,25.0,75.0
 Norway,Narvik,90.0,10.0,0.0,100.0
 Norway,Oslo,74.75728155339806,25.24271844660194,85.82474226804123,14.175257731958762
 Norway,Sandefjord,75.0,25.0,75.0,25.0
 Norway,Sandnes,62.5,37.5,62.5,37.5
 Norway,Sarpsborg,90.0,10.0,100.0,0.0
 Norway,Skien,85.71428571428572,14.285714285714278,91.66666666666667,8.333333333333332
